"","Estimate","Std. Error","t value","Pr(>|t|)","2.5 %","97.5 %","region"
"(Intercept)43",-25.158412467784,1.05558552412104,-23.8336088293109,2.46153984431296e-42,-27.2534575323278,-23.0633674032403,"North East Lincolnshire"
"dayFriday43",-12.4128751318907,1.25723296986864,-9.87317023127995,2.51884643598244e-16,-14.9081345574102,-9.91761570637121,"North East Lincolnshire"
"dayMonday43",-11.597942504281,1.25636872712921,-9.23132059390099,6.12972532649926e-15,-14.0914866471973,-9.10439836136483,"North East Lincolnshire"
"daySaturday43",-3.89386643142545,1.24524052357636,-3.12699944926477,0.00233119348658629,-6.36532417073164,-1.42240869211926,"North East Lincolnshire"
"dayThursday43",-12.0149326276097,1.24562813704021,-9.64568178120873,7.80906125736058e-16,-14.4871596723448,-9.5427055828746,"North East Lincolnshire"
"dayTuesday43",-12.4122671371491,1.24538589276288,-9.96660329081818,1.5828286961837e-16,-14.8840133940503,-9.94052088024786,"North East Lincolnshire"
"dayWednesday43",-11.4760998823794,1.22559382306533,-9.36370571261245,3.17431475982033e-15,-13.9085643596527,-9.04363540510609,"North East Lincolnshire"
"bank_holiday143",-34.6228659644025,2.5297067893583,-13.6865134370712,2.2106730018051e-24,-39.6436336830589,-29.6020982457461,"North East Lincolnshire"
"days_since_lockdown43",0.106133568574542,0.0109857534421479,9.66101862138564,7.23547689939575e-16,0.0843298890020781,0.127937248147006,"North East Lincolnshire"
"(Intercept)44",-24.2167747738398,1.15458689429817,-20.9744064248712,8.07848822241581e-38,-26.5083101532212,-21.9252393944583,"North Lincolnshire"
"dayFriday44",-14.1701390690675,1.37514647266368,-10.3044579982957,2.95421268288623e-17,-16.8994241575284,-11.4408539806065,"North Lincolnshire"
"dayMonday44",-13.8138558801654,1.37420117423202,-10.052280655258,1.03386806852724e-16,-16.5412648129113,-11.0864469474194,"North Lincolnshire"
"daySaturday44",-2.69653884074515,1.36202927751157,-1.97979506407654,0.0505603531562041,-5.39978992785224,0.00671224636195067,"North Lincolnshire"
"dayThursday44",-15.8229498555688,1.36245324450921,-11.6135727367794,4.63022829245152e-20,-18.5270423998062,-13.1188573113314,"North Lincolnshire"
"dayTuesday44",-15.4069223185097,1.3621882805992,-11.3104205475416,2.04762852870813e-19,-18.1104889827314,-12.7033556542879,"North Lincolnshire"
"dayWednesday44",-13.5274360870392,1.34053995011186,-10.0910353965284,8.5274065872147e-17,-16.1880368078043,-10.8668353662742,"North Lincolnshire"
"bank_holiday144",-37.3440791863422,2.76696320541364,-13.4964133651208,5.40625026222151e-24,-42.8357352149742,-31.8524231577102,"North Lincolnshire"
"days_since_lockdown44",0.103461159254839,0.0120160864832403,8.610220923355,1.33324524419701e-13,0.0796125538064024,0.127309764703275,"North Lincolnshire"
"(Intercept)45",-29.7047549859028,1.21899902752681,-24.368153144609,3.88336334009767e-43,-32.1241306195637,-27.2853793522418,"North Somerset"
"dayFriday45",-20.4433968138653,1.4518631912091,-14.080801095894,3.50478734307126e-25,-23.3249433523783,-17.5618502753524,"North Somerset"
"dayMonday45",-20.9763703665266,1.45086515643614,-14.4578359149876,6.12551342169331e-26,-23.8559360822852,-18.096804650768,"North Somerset"
"daySaturday45",-1.31123103800182,1.4380142135243,-0.911834546327772,0.364116412510838,-4.16529118940116,1.54282911339752,"North Somerset"
"dayThursday45",-21.3336931140055,1.43846183280733,-14.8309066166672,1.10877943783991e-26,-24.1886416657744,-18.4787445622366,"North Somerset"
"dayTuesday45",-21.3108712573296,1.43818208708163,-14.817922882473,1.17640231567339e-26,-24.1652645912705,-18.4564779233887,"North Somerset"
"dayWednesday45",-20.4556155190009,1.41532603879114,-14.4529351953932,6.2652995837324e-26,-23.264645923959,-17.6465851140428,"North Somerset"
"bank_holiday145",-34.6859789320741,2.92132664354549,-11.8733654823266,1.30214372437443e-20,-40.4840036554393,-28.887954208709,"North Somerset"
"days_since_lockdown45",0.155435628664833,0.0126864403277777,12.2521073405042,2.06908452345996e-21,0.13025655639831,0.180614700931356,"North Somerset"
"(Intercept)46",-40.2506962101949,1.16740471798159,-34.4787849408276,3.07501807264148e-56,-42.5676714214351,-37.9337209989547,"North Yorkshire"
"dayFriday46",-9.42902893812807,1.39041287237126,-6.78145975594105,9.36089936560509e-10,-12.1886136040556,-6.66944427220053,"North Yorkshire"
"dayMonday46",-10.4985652015983,1.38945707956391,-7.55587585684422,2.32847184425542e-11,-13.25625288338,-7.74087751981648,"North Yorkshire"
"daySaturday46",-2.3323768010655,1.37715005466314,-1.69362575499154,0.0935454385898195,-5.06563844517585,0.40088484304486,"North Yorkshire"
"dayThursday46",-10.5971304031965,1.3775787283955,-7.69257697201761,1.20065962192057e-11,-13.3312428460027,-7.86301796039031,"North Yorkshire"
"dayTuesday46",-10.735246397869,1.37731082294796,-7.79435274812663,7.32067447644049e-12,-13.4688271225218,-8.00166567321617,"North Yorkshire"
"dayWednesday46",-12.862021733866,1.35542216019581,-9.48931049792486,1.69975332692548e-15,-15.5521595220438,-10.1718839456883,"North Yorkshire"
"bank_holiday146",-34.5358699600436,2.7976810722807,-12.3444628132289,1.32373945534511e-21,-40.0884924512716,-28.9832474688156,"North Yorkshire"
"days_since_lockdown46",0.134289865601162,0.0121494849122953,11.0531324225326,7.2661284162886e-19,0.110176501197602,0.158403230004722,"North Yorkshire"
"(Intercept)47",-26.409153650563,1.14158570857082,-23.1337458521842,2.88930645850429e-41,-28.6748852751857,-24.1434220259403,"Northamptonshire"
"dayFriday47",-19.0026819227509,1.35966168344452,-13.9760369466396,5.70732887343545e-25,-21.701233991018,-16.3041298544837,"Northamptonshire"
"dayMonday47",-21.5453384186948,1.35872702951311,-15.8570028789487,1.10039987284337e-28,-24.2420354576333,-18.8486413797562,"Northamptonshire"
"daySaturday47",-0.908003390240934,1.34669219401403,-0.674247162252039,0.501757898970832,-3.58081461212463,1.76480783164276,"Northamptonshire"
"dayThursday47",-20.3906768373895,1.34711138694598,-15.1365930352775,2.76762881665765e-27,-23.0643200412046,-17.7170336335744,"Northamptonshire"
"dayTuesday47",-20.9173265528514,1.3468494066529,-15.5305607661318,4.7065272732189e-28,-23.5904497983046,-18.2442033073982,"Northamptonshire"
"dayWednesday47",-20.6081683617871,1.3254448464411,-15.5481145949764,4.35124918603423e-28,-23.2388094803015,-17.9775272432727,"Northamptonshire"
"bank_holiday147",-38.1998728659644,2.73580591208909,-13.9629323473442,6.06682505782561e-25,-43.6296902921218,-32.770055439807,"Northamptonshire"
"days_since_lockdown47",0.158663276425717,0.0118807797576434,13.3546181027085,1.05611211503369e-23,0.135083217372797,0.182243335478638,"Northamptonshire"
"(Intercept)48",-35.4234082299828,1.08442943678558,-32.6654801394762,3.84620479540399e-54,-37.5757004767673,-33.2711159831984,"Northumberland"
"dayFriday48",-14.1098723470499,1.29158690628896,-10.9244467239072,1.37106960568067e-18,-16.6733148267137,-11.5464298673861,"Northumberland"
"dayMonday48",-14.1413860204452,1.29069904808539,-10.9563775083141,1.17111282157489e-18,-16.7030663473465,-11.579705693544,"Northumberland"
"daySaturday48",-1.65616210886824,1.27926676596756,-1.2946182554939,0.198525304092768,-4.19515252038118,0.882828302644697,"Northumberland"
"dayThursday48",-15.5684863266047,1.27966497098334,-12.1660643055982,3.13903141841525e-21,-18.1082670648453,-13.0287055883642,"Northumberland"
"dayTuesday48",-15.4210091155968,1.27941610737237,-12.0531616154717,5.42936559069093e-21,-17.9602959284585,-12.8817223027351,"Northumberland"
"dayWednesday48",-14.8155810544341,1.25908321865375,-11.7669593518015,2.18794934343467e-20,-17.3145127116173,-12.3166493972509,"Northumberland"
"bank_holiday148",-35.0367780602979,2.59883111896665,-13.4817448523663,5.79343377216489e-24,-40.1947384386456,-29.8788176819501,"Northumberland"
"days_since_lockdown48",0.143837891131752,0.0112859395526985,12.744875201583,1.92676473882329e-22,0.121438425225559,0.166237357037945,"Northumberland"
"(Intercept)49",-30.3261342604604,0.853703715737247,-35.5230201080607,2.10014063780543e-57,-32.0204998190704,-28.6317687018504,"Nottingham"
"dayFriday49",-20.5234324459896,1.01678588176732,-20.1846158704692,1.68200718005707e-36,-22.5414709607449,-18.5053939312343,"Nottingham"
"dayMonday49",-22.187175894695,1.01608692633349,-21.835903326457,3.19930957676217e-39,-24.2038271763948,-20.1705246129952,"Nottingham"
"daySaturday49",-4.24541885043156,1.00708700306299,-4.21554328227791,5.59442860899365e-05,-6.24420777574401,-2.24662992511912,"Nottingham"
"dayThursday49",-21.3362565512947,1.00740048505643,-21.1795178459731,3.71625690469264e-38,-23.3356676515879,-19.3368454510014,"Nottingham"
"dayTuesday49",-21.6424956324702,1.00720457024428,-21.4876860886574,1.16791344479901e-38,-23.6415178960933,-19.6434733688471,"Nottingham"
"dayWednesday49",-20.5393760918824,0.991197754068019,-20.7217742449333,2.11645456069576e-37,-22.5066292563062,-18.5721229274586,"Nottingham"
"bank_holiday149",-24.5110788231021,2.0458977851171,-11.9805979562655,7.7256500141477e-21,-28.5716195934386,-20.4505380527655,"Nottingham"
"days_since_lockdown49",0.0879144829017693,0.00888471688880364,9.89502355584988,2.25946347607363e-16,0.0702807792913907,0.105548186512148,"Nottingham"
"(Intercept)50",-27.901511770709,1.18118119267745,-23.621703379363,5.16050918943844e-42,-30.2458294706995,-25.5571940707184,"Nottinghamshire"
"dayFriday50",-19.5058914085067,1.4068210532343,-13.8652256899784,9.57252385986149e-25,-22.2980417714334,-16.7137410455799,"Nottinghamshire"
"dayMonday50",-19.4940272948991,1.40585398117203,-13.8663243522968,9.5235019110998e-25,-22.2842582874813,-16.7037963023169,"Nottinghamshire"
"daySaturday50",-2.24839914898033,1.39340172179128,-1.61360439980647,0.109861928436136,-5.0139158536513,0.517117555690637,"Nottinghamshire"
"dayThursday50",-20.2785307802743,1.39383545427725,-14.5487264784705,4.03298382888366e-26,-23.0449083238667,-17.5121532366819,"Nottinghamshire"
"dayTuesday50",-19.6365350353727,1.39356438729322,-14.0908702995156,3.34454347325096e-25,-22.4023745860369,-16.8706954847084,"Nottinghamshire"
"dayWednesday50",-18.6825329078235,1.37141741771406,-13.6227910383145,2.98204019124693e-24,-21.404416854464,-15.9606489611829,"Nottinghamshire"
"bank_holiday150",-35.8636033418089,2.83069634273977,-12.6695339236201,2.76566868819225e-22,-41.4817520058095,-30.2454546778083,"Nottinghamshire"
"days_since_lockdown50",0.151600851019667,0.012292860272086,12.3324309936162,1.40298821546979e-21,0.127202926215228,0.175998775824106,"Nottinghamshire"
"(Intercept)51",-32.9686281632158,1.07105062759083,-30.7815777461182,7.4030298507352e-52,-35.0943671771902,-30.8428891492415,"Oxfordshire"
"dayFriday51",-22.6470032691608,1.27565235656952,-17.7532720043437,3.09842589680862e-32,-25.1788200785377,-20.1151864597839,"Oxfordshire"
"dayMonday51",-23.315667756387,1.274775452039,-18.2900194062363,3.32743701230651e-33,-25.8457441530103,-20.7855913597637,"Oxfordshire"
"daySaturday51",-1.93266739314686,1.26348421212818,-1.5296331957259,0.129362249403306,-4.44033380412028,0.574999017826557,"Oxfordshire"
"dayThursday51",-25.7980021794406,1.26387750441406,-20.4117899791252,6.97101028097451e-37,-28.3064491667327,-23.2895551921485,"Oxfordshire"
"dayTuesday51",-23.0013318803729,1.26363171108009,-18.2025598745955,4.77456362199843e-33,-25.5092910359361,-20.4933727248097,"Oxfordshire"
"dayWednesday51",-23.3163336965734,1.24354967302019,-18.7498209379489,5.06377531979298e-34,-25.7844355655767,-20.8482318275701,"Oxfordshire"
"bank_holiday151",-33.2749727569924,2.56676885240451,-12.9637589788503,6.76378554769608e-23,-38.3692984114981,-28.1806471024866,"Oxfordshire"
"days_since_lockdown51",0.133999273519796,0.0111467028013368,12.0214269553976,6.33459530456093e-21,0.111876154022376,0.156122393017216,"Oxfordshire"
"(Intercept)52",-19.1048760659367,1.07376520492605,-17.7924149323245,2.62990556003873e-32,-21.2360027644885,-16.9737493673849,"Peterborough"
"dayFriday52",-23.5006192378876,1.27888549689507,-18.3758587418055,2.3366637612639e-33,-26.0388529358323,-20.9623855399429,"Peterborough"
"dayMonday52",-25.1065556189784,1.27800636985041,-19.645094274387,1.39664128516032e-35,-27.6430444930941,-22.5700667448628,"Peterborough"
"daySaturday52",-1.59802120630307,1.2666865122971,-1.26157592331595,0.210126816409775,-4.11204329667031,0.916000884064172,"Peterborough"
"dayThursday52",-25.4607302855759,1.2670808013821,-20.0940068366627,2.39413270658302e-36,-27.9755349306321,-22.9459256405197,"Peterborough"
"dayTuesday52",-26.0039575873938,1.26683438508504,-20.5267222721053,4.47485465558352e-37,-28.5182731643119,-23.4896420104758,"Peterborough"
"dayWednesday52",-24.6240106031515,1.24670144910868,-19.7513290938711,9.18060576447809e-36,-27.0983678752347,-22.1496533310683,"Peterborough"
"bank_holiday152",-33.4313476207774,2.57327432690964,-12.9917542296886,5.9182637705148e-23,-38.5385848413694,-28.3241104001853,"Peterborough"
"days_since_lockdown52",0.135312127030253,0.011174954114587,12.1085174617071,4.14974280303423e-21,0.113132936496389,0.157491317564116,"Peterborough"
"(Intercept)53",-34.3525954370124,1.27681569811372,-26.9048974630892,8.91635304214834e-47,-36.8867211573253,-31.8184697166994,"Plymouth"
"dayFriday53",-15.0880321035061,1.52072452248818,-9.92160768133028,1.97968123735067e-16,-18.1062493228284,-12.0698148841837,"Plymouth"
"dayMonday53",-14.4991853043433,1.51967915129706,-9.54095164888464,1.31473595209678e-15,-17.5153277512247,-11.483042857462,"Plymouth"
"daySaturday53",-4.88517115527649,1.50621869294158,-3.24333456899009,0.00162070026836734,-7.87459831836531,-1.89574399218766,"Plymouth"
"dayThursday53",-15.3221801324961,1.50668754264076,-10.1694476783429,5.77584029887153e-17,-18.3125378324537,-12.3318224325386,"Plymouth"
"dayTuesday53",-15.5629910227803,1.50639452867931,-10.3312848835323,2.58590155068579e-17,-18.5527671711348,-12.5732148744259,"Plymouth"
"dayWednesday53",-15.3009189109715,1.48245442651749,-10.3213418485422,2.71671894150183e-17,-18.2431805834899,-12.3586572384532,"Plymouth"
"bank_holiday153",-37.2346531057029,3.05988407994421,-12.1686482666957,3.0999548462901e-21,-43.3076759856832,-31.1616302257225,"Plymouth"
"days_since_lockdown53",0.181495511390171,0.0132881534750308,13.6584448494828,2.52207497325845e-24,0.155122205088966,0.207868817691377,"Plymouth"
"(Intercept)54",-34.4161538062373,0.936049241197524,-36.7674608252525,9.3544181116806e-59,-36.2739524384928,-32.5583551739818,"Portsmouth"
"dayFriday54",-19.3328602563437,1.11486179050623,-17.3410376254487,1.7624195905029e-31,-21.5455523011625,-17.1201682115249,"Portsmouth"
"dayMonday54",-19.9300010378289,1.11409541607047,-17.8889534507952,1.75669316548879e-32,-22.1411720415358,-17.7188300341219,"Portsmouth"
"daySaturday54",-3.93428640617161,1.1042273890338,-3.56293137196507,0.000570718226556615,-6.12587210781868,-1.74270070452454,"Portsmouth"
"dayThursday54",-20.5361925518482,1.10457110849606,-18.5920058870719,9.63419355462886e-34,-22.7284604414815,-18.3439246622149,"Portsmouth"
"dayTuesday54",-21.0647605209901,1.10435629636876,-19.0742431498359,1.36284338345029e-34,-23.2566020680137,-18.8729189739665,"Portsmouth"
"dayWednesday54",-19.8463098697524,1.08680551398422,-18.26114204831,3.74838155157372e-33,-22.0033179720448,-17.6893017674601,"Portsmouth"
"bank_holiday154",-31.0356883399927,2.24323853114864,-13.8352154303007,1.10142969018909e-24,-35.4878958645234,-26.5834808154621,"Portsmouth"
"days_since_lockdown54",0.132380260495044,0.00974170821645942,13.5890192514057,3.49530757912576e-24,0.113045666326454,0.151714854663634,"Portsmouth"
"(Intercept)55",-33.404602771003,0.964338009657792,-34.639931680031,2.02312087848857e-56,-35.3185467779254,-31.4906587640806,"Reading"
"dayFriday55",-28.3671743379516,1.14855453408079,-24.6981518911109,1.26011725314589e-43,-30.6467371521432,-26.0876115237599,"Reading"
"dayMonday55",-30.8969946205871,1.14776499869578,-26.9192688884011,8.5176809076001e-47,-33.1749904255939,-28.6189988155803,"Reading"
"daySaturday55",-1.46783768356595,1.13759874554054,-1.29029474524297,0.200015713119023,-3.72565629022069,0.789980923088779,"Reading"
"dayThursday55",-29.9368463840313,1.13795285270448,-26.3076333196782,6.06811920296329e-46,-32.1953677953846,-27.6783249726779,"Reading"
"dayTuesday55",-30.3976579662013,1.13773154864251,-26.7177771438882,1.62028546541657e-46,-32.6557401502517,-28.139575782151,"Reading"
"dayWednesday55",-29.8464188417829,1.11965035610717,-26.6569100603456,1.96911268070807e-46,-32.0686148637777,-27.6242228197882,"Reading"
"bank_holiday155",-24.5275154377043,2.3110324597326,-10.61322844446,6.38991663638871e-18,-29.1142751441666,-19.9407557312421,"Reading"
"days_since_lockdown55",0.13216231643402,0.0100361167967071,13.1686706234211,2.54982145116322e-23,0.112243402730051,0.152081230137989,"Reading"
"(Intercept)56",-28.1637745835711,1.1274582972332,-24.979881431256,4.86251888031863e-44,-30.4014672073537,-25.9260819597885,"Redcar and Cleveland"
"dayFriday56",-15.3851062909726,1.34283552686442,-11.4571784728525,9.96178290402775e-20,-18.0502630961437,-12.7199494858015,"Redcar and Cleveland"
"dayMonday56",-14.9251941604829,1.34191243951136,-11.1223308772052,5.1664328484944e-19,-17.5885188927817,-12.2618694281842,"Redcar and Cleveland"
"daySaturday56",-4.57552626571877,1.33002653813978,-3.4401766690447,0.000858722810518809,-7.21526077397872,-1.93579175745883,"Redcar and Cleveland"
"dayThursday56",-15.8599121304897,1.33044054345338,-11.9207973693606,1.0335269476809e-20,-18.5004683246946,-13.2193559362847,"Redcar and Cleveland"
"dayTuesday56",-16.3822808018958,1.33018180523256,-12.315820843025,1.52028026535903e-21,-19.0223234723548,-13.7422381314368,"Redcar and Cleveland"
"dayWednesday56",-15.3085964661927,1.30904213185697,-11.6945024866972,3.11695224561e-20,-17.9066827367584,-12.710510195627,"Redcar and Cleveland"
"bank_holiday156",-37.4891936069742,2.701949623271,-13.8748677192543,9.15081076565887e-25,-42.8518156717219,-32.1265715422265,"Redcar and Cleveland"
"days_since_lockdown56",0.15780706761455,0.011733752108832,13.4489859808585,6.76177330463001e-24,0.134518817745211,0.181095317483889,"Redcar and Cleveland"
"(Intercept)57",-43.0631517960603,2.81992972127717,-15.2710017810503,3.22342711131289e-26,-48.6689865481772,-37.4573170439433,"Rutland"
"dayFriday57",-7.96635766705291,3.22709160510595,-2.46858739753418,0.0155437338943393,-14.3816034555098,-1.551111878596,"Rutland"
"dayMonday57",-8.21904210119737,3.23893360168693,-2.53757659524624,0.0129653001467089,-14.6578289997278,-1.78025520266697,"Rutland"
"daySaturday57",-1.93893395133257,3.22944762275535,-0.600391824803238,0.549824058524907,-8.35886334786522,4.48099544520009,"Rutland"
"dayThursday57",-8.85936655079183,3.22129979085427,-2.75024590258406,0.00725875162149812,-15.2630985935816,-2.45563450800203,"Rutland"
"dayTuesday57",-9.19161838547702,3.24250570644752,-2.83472697278529,0.00571538556852201,-15.6375063932493,-2.74573037770477,"Rutland"
"dayWednesday57",-7.71299246813442,3.21124201285611,-2.4018720598621,0.0184644255396957,-14.0967303100029,-1.32925462626591,"Rutland"
"bank_holiday157",-38.9918887601391,4.16626764671849,-9.35894956024981,9.14368077215241e-15,-47.2741547273977,-30.7096227928804,"Rutland"
"days_since_lockdown57",0.173117033603708,0.0194454791332815,8.90268799329368,7.76690764860368e-14,0.134460700477951,0.211773366729465,"Rutland"
"(Intercept)58",-30.4688339992735,1.29316211230527,-23.5614960485951,6.37392142819665e-42,-33.0354028268405,-27.9022651717064,"Shropshire"
"dayFriday58",-15.0809480566654,1.54019357581558,-9.79159262411519,3.77921930221074e-16,-18.1378059575364,-12.0240901557944,"Shropshire"
"dayMonday58",-13.9603160188885,1.53913482127516,-9.07023597018128,1.36441105023853e-14,-17.0150725850748,-10.9055594527022,"Shropshire"
"daySaturday58",-1.84021067925899,1.5255020355996,-1.20629840951716,0.230636392491813,-4.86790993962504,1.18748858110707,"Shropshire"
"dayThursday58",-17.920632037777,1.52597688774015,-11.7437113115887,2.45092945637957e-20,-20.9492737481963,-14.8919903273576,"Shropshire"
"dayTuesday58",-12.7862453081487,1.52568012247178,-8.38068551842538,4.13908694922525e-13,-15.8142980216591,-9.75819259463828,"Shropshire"
"dayWednesday58",-13.9826053396295,1.50143352750422,-9.31283675466622,4.08773027297316e-15,-16.9625352739259,-11.0026754053331,"Shropshire"
"bank_holiday158",-39.9920995277879,3.09905820086296,-12.904597763492,8.97148509973239e-23,-46.1428721938474,-33.8413268617284,"Shropshire"
"days_since_lockdown58",0.15978932074101,0.0134582748644095,11.8729422865016,1.30483172533082e-20,0.133078370573867,0.186500270908152,"Shropshire"
"(Intercept)59",-35.1965163544531,1.04748218543893,-33.6010643844071,3.09782043477368e-55,-37.2754785348303,-33.1175541740758,"Slough"
"dayFriday59",-17.3907719717018,1.24758165851171,-13.9395861209181,6.76463240004273e-25,-19.8668762157958,-14.9146677276078,"Slough"
"dayMonday59",-19.2572414508848,1.24672405024335,-15.446274135103,6.86442612087893e-28,-21.731643579964,-16.7828393218055,"Slough"
"daySaturday59",2.93326760417209,1.23568127378309,2.37380598573915,0.0195758540541862,0.480782329571485,5.38575287877269,"Slough"
"dayThursday59",-20.0001971874838,1.2360659116821,-16.1805264577408,2.64116508517508e-29,-22.4534458618407,-17.5469485131268,"Slough"
"dayTuesday59",-20.3998685416775,1.23582552702427,-16.507078139742,6.33980694576718e-30,-22.8526401190305,-17.9470969643244,"Slough"
"dayWednesday59",-19.0500328645806,1.21618539370735,-15.6637573211676,2.59701138227945e-28,-21.4638242139631,-16.6362415151981,"Slough"
"bank_holiday159",-29.1403922993098,2.51028716829285,-11.6083899353743,4.74915713567099e-20,-34.1226174457741,-24.1581671528456,"Slough"
"days_since_lockdown59",0.133267604172072,0.0109014198862344,12.2247932437088,2.36162325836417e-21,0.111631303363388,0.154903904980755,"Slough"
"(Intercept)60",-31.178743535191,1.117078150192,-27.9109778754801,3.79146852248179e-48,-33.3958344404667,-28.9616526299153,"Somerset"
"dayFriday60",-13.9365756836697,1.33047247072725,-10.4749072155186,1.26819439115209e-17,-16.5771952446754,-11.295956122664,"Somerset"
"dayMonday60",-13.7026680850328,1.32955788194348,-10.3061839361239,2.92901048457459e-17,-16.3414724404736,-11.0638637295919,"Somerset"
"daySaturday60",-2.7224136439901,1.31778141025481,-2.06590685132194,0.0415032879876099,-5.33784496302103,-0.106982324959168,"Somerset"
"dayThursday60",-13.833907598637,1.31819160395422,-10.4946106143742,1.15016682877621e-17,-16.4501530386139,-11.2176621586601,"Somerset"
"dayTuesday60",-16.2885060453531,1.31793524785325,-12.3591095024472,1.23330615109281e-21,-18.9042426894325,-13.6727694012737,"Somerset"
"dayWednesday60",-13.7070401553284,1.29699020067233,-10.5683451950701,7.98095486929442e-18,-16.2812066786357,-11.1328736320211,"Somerset"
"bank_holiday160",-38.6237740646567,2.67707363942636,-14.4276098706545,7.04046792961367e-26,-43.9370241874931,-33.3105239418204,"Somerset"
"days_since_lockdown60",0.14425302267656,0.0116257232154054,12.4080902326497,9.73558925691624e-22,0.121179180256764,0.167326865096356,"Somerset"
"(Intercept)61",-25.4098213204642,1.12251291552867,-22.6365514097421,1.7157307976675e-40,-27.6376987305141,-23.1819439104143,"South Gloucestershire"
"dayFriday61",-28.8767941466451,1.33694543384453,-21.5990820684483,7.70655667045529e-39,-31.5302607476319,-26.2233275456584,"South Gloucestershire"
"dayMonday61",-30.6446456679294,1.33602639543884,-22.937155862002,5.8251662955809e-41,-33.2962882320835,-27.9930031037752,"South Gloucestershire"
"daySaturday61",-2.92182727068306,1.32419262931637,-2.20649715607576,0.0297088024069782,-5.54998308483608,-0.293671456530029,"South Gloucestershire"
"dayThursday61",-30.6321484787158,1.32460481867428,-23.1254998070849,2.97529735207655e-41,-33.2611223746445,-28.0031745827872,"South Gloucestershire"
"dayTuesday61",-30.6230121253005,1.32434721535953,-23.1230992674281,3.00081223838239e-41,-33.2514747499576,-27.9945495006434,"South Gloucestershire"
"dayWednesday61",-29.5692469686748,1.30330026714656,-22.6879773710272,1.42524024245166e-40,-32.1559372272188,-26.9825567101308,"South Gloucestershire"
"bank_holiday161",-32.5029059208137,2.6900980343774,-12.0824243226274,4.71008812264759e-21,-37.8420058622931,-27.1638059793342,"South Gloucestershire"
"days_since_lockdown61",0.144839395983602,0.0116822842335705,12.3982085256399,1.02111724635142e-21,0.121653295599629,0.168025496367575,"South Gloucestershire"
"(Intercept)62",-28.4530071091276,1.09893013516698,-25.8915523367682,2.35382831040026e-45,-30.634079228203,-26.2719349900523,"South Yorkshire"
"dayFriday62",-17.5892550118485,1.30885765856306,-13.4386309288659,7.10050539471821e-24,-20.1869751539906,-14.9915348697064,"South Yorkshire"
"dayMonday62",-18.455148496013,1.30795792815869,-14.1098945911767,3.0616113227316e-25,-21.0510829223604,-15.8592140696656,"South Yorkshire"
"daySaturday62",-2.33359106083406,1.2963727766432,-1.80009261446897,0.0749544935405895,-4.90653216835516,0.239350046687034,"South Yorkshire"
"dayThursday62",-18.8674398491689,1.29677630634922,-14.5494945865304,4.01878098168964e-26,-21.4411818514537,-16.293697846884,"South Yorkshire"
"dayTuesday62",-19.8661512116652,1.29652411500106,-15.3226237613397,1.19605453359676e-27,-22.4393926839341,-17.2929097393963,"South Yorkshire"
"dayWednesday62",-17.6584621970837,1.27591934037034,-13.8397950703986,1.07809187761457e-24,-20.1908088954004,-15.126115498767,"South Yorkshire"
"bank_holiday162",-34.1689066472939,2.6335819887992,-12.9743090561131,6.43176197159423e-23,-39.3958378827325,-28.9419754118553,"South Yorkshire"
"days_since_lockdown62",0.133075605832598,0.0114368520969849,11.6356847762052,4.1554802753152e-20,0.110376620300699,0.155774591364497,"South Yorkshire"
"(Intercept)63",-37.6711258713438,0.845959421794016,-44.5306534815288,2.2395460918261e-66,-39.3501211502053,-35.9921305924822,"Southampton"
"dayFriday63",-15.9545629875633,1.00756220310623,-15.8348168861205,1.21411868877845e-28,-17.9542950534196,-13.954830921707,"Southampton"
"dayMonday63",-17.2340606783941,1.00686958818169,-17.1164775266648,4.58466972238598e-31,-19.2324180953507,-15.2357032614376,"Southampton"
"daySaturday63",-0.306834103056398,0.997951306878985,-0.307464002443163,0.759149384890884,-2.28749120033208,1.67382299421928,"Southampton"
"dayThursday63",-17.3871689758359,0.998261945149655,-17.417441444419,1.27490218439158e-31,-19.3684426040898,-15.4058953475819,"Southampton"
"dayTuesday63",-17.7196651272205,0.998067807560519,-17.7539692123033,3.08938588100679e-32,-19.7005534461,-15.738776808341,"Southampton"
"dayWednesday63",-16.4075837181948,0.982206195730072,-16.7048261246195,2.68939230072017e-30,-18.3569911283069,-14.4581763080828,"Southampton"
"bank_holiday163",-27.8865782782419,2.02733861343531,-13.7552642136028,1.60140214372433e-24,-31.9102842302284,-23.8628723262554,"Southampton"
"days_since_lockdown63",0.0931658969435937,0.00880412000498914,10.5820794004169,7.45596529819064e-18,0.0756921558372422,0.110639638049945,"Southampton"
"(Intercept)64",-34.6074360437963,1.19351450973363,-28.9962424097551,1.38715545715712e-49,-36.9762319641088,-32.2386401234839,"Southend-on-Sea"
"dayFriday64",-20.7628457267396,1.42151039149875,-14.6061863852072,3.09810758225642e-26,-23.584150359907,-17.9415410935722,"Southend-on-Sea"
"dayMonday64",-22.5066628612942,1.42053322174238,-15.8438130955419,1.1666461452151e-28,-25.3260280829894,-19.6872976395989,"Southend-on-Sea"
"daySaturday64",-3.01872762181515,1.40795094195159,-2.14405738997613,0.0345278236454088,-5.8131205010767,-0.224334742553603,"Southend-on-Sea"
"dayThursday64",-23.1228495321121,1.40838920326031,-16.4179400684019,9.34666057286713e-30,-25.9181122387546,-20.3275868254696,"Southend-on-Sea"
