"","X","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"4486","new.4726",2021-03-31,"SOUTH EAST",-41,4.10526315789474,60.5714285714286,-44.5789473684211,-42.1052631578947,14.6842105263158,-45.3684210526316,0.932330827067667,55.944368010362,-48.015037593985,-41.8421052631579,14.1491228070175
"4487","new.4576",2021-04-01,"SOUTH EAST",-35.6315789473684,17.3157894736842,53.6666666666667,-43.4736842105263,-43.2105263157895,14.4210526315789,-47.0601503759398,-3.13533834586466,64.8155164697458,-46.1729323308271,-42.0075187969925,13.5856307435255
"4488","new.4577",2021-04-02,"SOUTH EAST",-47.7894736842105,-1.05263157894737,70.5625,-56.4210526315789,-72.3157894736842,22.2105263157895,-48.0676691729323,-4.78947368421053,62.8250402792696,-48.6917293233083,-47.0300751879699,15.0217209690894
"4489","new.4578",2021-04-03,"SOUTH EAST",-54.8421052631579,2.42105263157895,26.6842105263158,-49.0526315789474,-27.1578947368421,9.63157894736842,-48.4511278195489,-5.34586466165414,54.2883055853921,-49.7894736842105,-48.4736842105263,15.563074352548
"4490","new.4579",2021-04-04,"SOUTH EAST",-69.8947368421053,-42.4736842105263,69.3333333333333,-40.7368421052632,-23.6315789473684,5.88888888888889,-49.0902255639098,-6.85714285714286,50.2733395989975,-50.8045112781955,-49.8421052631579,16.0743525480368
"4491","new.4580",2021-04-05,"SOUTH EAST",-46.7894736842105,-14.1052631578947,64.6,-63.1052631578947,-77.9473684210526,24.2631578947368,-50.187969924812,-9.8796992481203,50.9638157894737,-51.8646616541353,-50.9248120300752,16.5329991645781
"4492","new.4581",2021-04-06,"SOUTH EAST",-43.2105263157895,-3.63157894736842,34.6,-51.1578947368421,-52.9473684210526,17.8421052631579,-50.1503759398496,-10.4661654135338,47.9548872180451,-50.8045112781955,-47.5714285714286,15.7886382623225
"4493","new.4582",2021-04-07,"SOUTH EAST",-45.4736842105263,-6.47368421052632,32.4666666666667,-51.6842105263158,-51.6842105263158,18.2631578947368,-50.578947368421,-12.1954887218045,43.5563909774436,-51.1203007518797,-46.7669172932331,15.9991645781119
"4494","new.4583",2021-04-08,"SOUTH EAST",-43.3157894736842,-3.84210526315789,58.5,-50.8947368421053,-50.7894736842105,17.6315789473684,-48.187969924812,-7.72932330827068,39.7587719298246,-51.218045112782,-45.9323308270677,16.2213868003342
"4495","new.4584",2021-04-09,"SOUTH EAST",-47.5263157894737,-5.15789473684211,49.5,-49,-48.8421052631579,17,-43.4360902255639,-6.13533834586466,37.7968671679198,-47.7593984962406,-41.7368421052632,14.687552213868
"4496","new.4585",2021-04-10,"SOUTH EAST",-57.8421052631579,-9.68421052631579,-4.10526315789474,-51.2631578947368,-21.5263157894737,11.1052631578947,-40.015037593985,-5.75187969924812,41.1778195488722,-46.2932330827068,-41.1127819548872,14.1687552213868
"4497","new.4813",2021-04-11,"SOUTH EAST",-53.1578947368421,-11.2105263157895,42.75,-41.4210526315789,-17.7894736842105,7.44444444444444,-36.4135338345865,-4.88721804511278,45.1682957393484,-44.6766917293233,-40.609022556391,13.6048454469507
"4498","new.4814",2021-04-12,"SOUTH EAST",-13.5263157894737,-2.94736842105263,50.8666666666667,-38.8947368421053,-48.5789473684211,13.5263157894737,-33.0977443609023,-4.09022556390978,45.1772243107769,-43.1428571428571,-40.1578947368421,13.1612364243943
"4499","new.4815",2021-04-13,"SOUTH EAST",-19.2631578947368,-0.947368421052632,58.2666666666667,-40.8947368421053,-48.5789473684211,14.2105263157895,-29.9699248120301,-3.33834586466166,47.0075814536341,-41.2255639097744,-39.7593984962406,12.6048454469507
"4500","new.4816",2021-04-14,"SOUTH EAST",-20.2631578947368,-0.421052631578947,60.4,-40.3684210526316,-48.1578947368421,14.3157894736842,-26.3609022556391,-2.26315789473684,56.3534461152882,-37.7518796992481,-38.7142857142857,11.7401837928154
