"","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"new.2166",2021-12-09,"LONDON",-18,-1,2,-35,-34,10,-21,-4.57142857142857,-9.28571428571429,-32.1428571428571,-28,8.14285714285714
"new.2115",2021-12-10,"LONDON",-22,-2,-9,-34,-35,10,-20.8571428571429,-3.85714285714286,-7.71428571428571,-32.5714285714286,-28.4285714285714,8.28571428571429
"new.2116",2021-12-11,"LONDON",-22,-7,-22,-22,-9,3,-20.7142857142857,-2.71428571428571,-5.28571428571429,-33.2857142857143,-29.1428571428571,8.57142857142857
"new.2117",2021-12-12,"LONDON",-18,-7,-2,-23,-8,2,-21,-2.14285714285714,-4.71428571428571,-34.1428571428571,-30.1428571428571,9
"new.2118",2021-12-13,"LONDON",-20,1,4,-41,-41,12,-21.8571428571429,-1.85714285714286,-5.28571428571429,-35.4285714285714,-31.4285714285714,9.42857142857143
"new.2031",2021-12-14,"LONDON",-25,0,-4,-42,-42,13,-22.5714285714286,-1.71428571428571,-5.85714285714286,-36.5714285714286,-32.5714285714286,9.85714285714286
"new.2164",2021-12-15,"LONDON",-22,1,-2,-42,-42,13,-23.7142857142857,-1.85714285714286,-6,-38.1428571428571,-33.1428571428571,10.1428571428571
"new.2165",2021-12-16,"LONDON",-24,1,-2,-44,-43,13,-24.7142857142857,-2.57142857142857,-7.85714285714286,-39.5714285714286,-33.2857142857143,10.4285714285714
"new.2034",2021-12-17,"LONDON",-27,-1,-13,-42,-43,13,-24.4285714285714,-2.57142857142857,-8.14285714285714,-40.5714285714286,-35.2857142857143,10.8571428571429
"new.2035",2021-12-18,"LONDON",-30,-8,-23,-33,-13,5,-24.1428571428571,-2.57142857142857,-8.85714285714286,-41.8571428571429,-37.2857142857143,11.2857142857143
"new.2036",2021-12-19,"LONDON",-25,-12,-15,-33,-9,4,-24.4285714285714,-2.14285714285714,-10.4285714285714,-43.2857142857143,-39.4285714285714,11.7142857142857
"new.2037",2021-12-20,"LONDON",-18,1,2,-48,-55,15,-24.2857142857143,-0.142857142857143,-12,-44.5714285714286,-41.8571428571429,12.1428571428571
"new.2038",2021-12-21,"LONDON",-23,0,-9,-51,-56,16,-26.2857142857143,1,-14.4285714285714,-46.8571428571429,-45.2857142857143,13
"new.2039",2021-12-22,"LONDON",-24,4,-13,-52,-57,16,-34.4285714285714,-9.57142857142857,-19.7142857142857,-54.5714285714286,-53.5714285714286,14.4285714285714
"new.2040",2021-12-23,"LONDON",-23,15,-13,-53,-60,16,-38.2857142857143,-15.1428571428571,-21.7142857142857,-58.2857142857143,-57.7142857142857,14.5714285714286
"new.2041",2021-12-24,"LONDON",-41,7,-30,-58,-67,19,-40.4285714285714,-19.1428571428571,-24.4285714285714,-60.4285714285714,-61.2857142857143,15.2857142857143
"new.2042",2021-12-25,"LONDON",-87,-82,-60,-87,-71,15,-42.1428571428571,-22.5714285714286,-25.2857142857143,-62.1428571428571,-64.4285714285714,16.1428571428571
"new.2043",2021-12-26,"LONDON",-52,-51,-29,-59,-38,5,-43.2857142857143,-24.8571428571429,-25.7142857142857,-63.1428571428571,-66,16.7142857142857
"new.2044",2021-12-27,"LONDON",-33,-27,-17,-63,-80,20,-44.2857142857143,-27.8571428571429,-24.7142857142857,-63.8571428571429,-67.1428571428571,17.2857142857143
"new.2032",2021-12-28,"LONDON",-35,-24,-15,-63,-78,22,-43.7142857142857,-29,-20.7142857142857,-63.5714285714286,-67.1428571428571,17.2857142857143
"new.2033",2021-12-29,"LONDON",-32,-12,-16,-59,-68,20,-40,-24.5714285714286,-14.8571428571429,-58.8571428571429,-63.8571428571429,16.7142857142857
"new.1896",2021-12-30,"LONDON",-30,-6,-6,-58,-68,20,-37.7142857142857,-20.7142857142857,-13.7142857142857,-56.7142857142857,-61,16.8571428571429
"new.1897",2021-12-31,"LONDON",-37,-1,-2,-56,-67,19,-37.2857142857143,-19.2857142857143,-9.71428571428571,-56.5714285714286,-60.4285714285714,17.2857142857143
"new.2141",2022-01-01,"LONDON",-61,-51,-19,-54,-48,11,-38.1428571428571,-17.7142857142857,-12.7142857142857,-55.5714285714286,-56.7142857142857,16.8571428571429
"new.2142",2022-01-02,"LONDON",-36,-24,-21,-44,-18,6,-39,-17.4285714285714,-12.7142857142857,-54.7142857142857,-53.7142857142857,16.4285714285714
"new.2148",2022-01-03,"LONDON",-30,-17,11,-62,-76,23,-40.5714285714286,-18.2857142857143,-15.5714285714286,-54,-50.5714285714286,16.1428571428571
"new.2149",2022-01-04,"LONDON",-41,-13,-36,-56,-52,19,-41,-19.7142857142857,-19.1428571428571,-53.2857142857143,-47,15.7142857142857
"new.2150",2022-01-05,"LONDON",-38,-10,-16,-53,-47,17,-38.1428571428571,-15.2857142857143,-23.8571428571429,-52,-42.2857142857143,15.4285714285714
"new.2151",2022-01-06,"LONDON",-41,-12,-26,-53,-46,18,-37,-13.7142857142857,-20,-51.1428571428571,-41,15.2857142857143
"new.2152",2022-01-07,"LONDON",-40,-11,-27,-51,-42,16,-37.5714285714286,-12.4285714285714,-23,-49.1428571428571,-36.2857142857143,14.1428571428571
"new.2153",2022-01-08,"LONDON",-41,-20,-52,-45,-15,9,-37.1428571428571,-12.2857142857143,-21.2857142857143,-48.1428571428571,-35,13.5714285714286
"new.2154",2022-01-09,"LONDON",-28,-13,6,-38,-9,5,-36.4285714285714,-12.1428571428571,-19,-47.2857142857143,-34.1428571428571,13.1428571428571
"new.2155",2022-01-10,"LONDON",-34,-8,-10,-48,-43,15,-35.4285714285714,-11.5714285714286,-16,-46.5714285714286,-33.4285714285714,12.5714285714286
"new.2143",2022-01-11,"LONDON",-38,-12,-24,-49,-43,15,-34.5714285714286,-11.1428571428571,-13.8571428571429,-45.7142857142857,-33,12.1428571428571
"new.2158",2022-01-12,"LONDON",-33,-9,0,-47,-41,14,-33.2857142857143,-10,-10,-44.4285714285714,-32.5714285714286,11.5714285714286
"new.1920",2022-01-13,"LONDON",-34,-8,-5,-48,-41,14,-33.2857142857143,-10.1428571428571,-10.4285714285714,-44.1428571428571,-32.5714285714286,11.4285714285714
"new.1839",2022-01-14,"LONDON",-34,-8,-12,-45,-39,13,-32.8571428571429,-10.1428571428571,-7.71428571428571,-43.8571428571429,-32.2857142857143,11.1428571428571
"new.1879",2022-01-15,"LONDON",-32,-12,-25,-36,-12,5,-32.2857142857143,-10,-5.71428571428571,-43.4285714285714,-32.1428571428571,10.8571428571429
"new.1880",2022-01-16,"LONDON",-28,-14,3,-36,-9,4,-32.2857142857143,-10.1428571428571,-7.28571428571429,-43.2857142857143,-32,10.7142857142857
"new.1881",2022-01-17,"LONDON",-31,-8,9,-46,-41,13,-31.8571428571429,-10.2857142857143,-8,-42.8571428571429,-31.7142857142857,10.5714285714286
"new.1921",2022-01-18,"LONDON",-34,-11,-10,-46,-42,13,-31.7142857142857,-10.4285714285714,-9,-42.5714285714286,-31.5714285714286,10.5714285714286
"new.1922",2022-01-19,"LONDON",-33,-10,-11,-46,-40,13,-31.2857142857143,-10.2857142857143,-8.28571428571429,-42.2857142857143,-31.4285714285714,10.5714285714286
"new.1884",2022-01-20,"LONDON",-31,-9,-10,-45,-39,13,-31,-10.4285714285714,-10,-42,-31.5714285714286,10.5714285714286
"new.1804",2022-01-21,"LONDON",-33,-9,-19,-43,-38,13,-31,-10.5714285714286,-11.8571428571429,-41.8571428571429,-31.4285714285714,10.5714285714286
"new.1805",2022-01-22,"LONDON",-29,-11,-20,-34,-11,5,-30.8571428571429,-10.5714285714286,-12.7142857142857,-41.5714285714286,-31.1428571428571,10.5714285714286
"new.1767",2022-01-23,"LONDON",-26,-15,-9,-34,-10,4,-30.5714285714286,-10.4285714285714,-11.8571428571429,-41.2857142857143,-31,10.5714285714286
"new.1768",2022-01-24,"LONDON",-31,-9,-4,-45,-40,13,-30.4285714285714,-10.2857142857143,-10.8571428571429,-41,-30.8571428571429,10.4285714285714
"new.1850",2022-01-25,"LONDON",-33,-11,-16,-44,-40,13,-29.8571428571429,-10,-9.42857142857143,-40.5714285714286,-30.5714285714286,10.1428571428571
"new.1851",2022-01-26,"LONDON",-31,-9,-5,-44,-39,13,-29.1428571428571,-9.71428571428571,-7.71428571428571,-39.7142857142857,-30.4285714285714,9.85714285714286
"new.1852",2022-01-27,"LONDON",-30,-8,-3,-43,-38,12,-28.5714285714286,-9.28571428571429,-4.28571428571429,-39,-30.2857142857143,9.57142857142857
"new.1813",2022-01-28,"LONDON",-29,-7,-9,-40,-36,11,-28,-9,-3.42857142857143,-38.5714285714286,-30.1428571428571,9.28571428571429
"new.1814",2022-01-29,"LONDON",-24,-9,-8,-28,-10,3,-27.2857142857143,-8.28571428571429,-0.571428571428571,-37.8571428571429,-29.8571428571429,9
"new.1815",2022-01-30,"LONDON",-22,-12,15,-29,-9,2,-26.8571428571429,-8,0.428571428571429,-37.1428571428571,-29.5714285714286,8.71428571428571
"new.1734",2022-01-31,"LONDON",-27,-7,2,-42,-39,11,-26.4285714285714,-7.71428571428571,0.428571428571429,-36.5714285714286,-29.2857142857143,8.57142857142857
"new.1735",2022-02-01,"LONDON",-28,-6,4,-39,-38,11,-26.5714285714286,-7.85714285714286,-0.714285714285714,-36.2857142857143,-29.2857142857143,8.57142857142857
"new.1681",2022-02-02,"LONDON",-28,-7,2,-39,-37,11,-26.5714285714286,-7.85714285714286,-1.28571428571429,-36.1428571428571,-29.4285714285714,8.57142857142857
"new.1669",2022-02-03,"LONDON",-27,-6,-3,-39,-36,11,-27,-8.14285714285714,-5.14285714285714,-36.4285714285714,-29.5714285714286,8.71428571428571
"new.1670",2022-02-04,"LONDON",-30,-8,-17,-38,-36,11,-26.8571428571429,-8,-3.85714285714286,-36.1428571428571,-29.4285714285714,8.71428571428571
"new.1658",2022-02-05,"LONDON",-24,-9,-12,-27,-11,3,-26.7142857142857,-8.14285714285714,-3.71428571428571,-36,-29.4285714285714,8.57142857142857
"new.1659",2022-02-06,"LONDON",-25,-14,-12,-31,-10,3,-26.4285714285714,-8.14285714285714,-3.42857142857143,-35.7142857142857,-29.4285714285714,8.42857142857143
"new.2144",2022-02-07,"LONDON",-26,-6,11,-40,-38,11,-26.2857142857143,-8.14285714285714,-3.28571428571429,-35.4285714285714,-29.5714285714286,8.28571428571429
"new.2145",2022-02-08,"LONDON",-27,-7,5,-38,-38,10,-25.7142857142857,-7.71428571428571,-1,-35.1428571428571,-29.5714285714286,8.14285714285714
"new.2146",2022-02-09,"LONDON",-26,-7,4,-37,-37,10,-25.7142857142857,-7.71428571428571,-0.571428571428571,-35,-29.5714285714286,8
"new.2147",2022-02-10,"LONDON",-26,-6,-2,-37,-37,10,-25.7142857142857,-8,-2.71428571428571,-34.5714285714286,-29.7142857142857,8
"new.1840",2022-02-11,"LONDON",-26,-5,-1,-36,-36,10,-24,-7.28571428571429,-3,-34.4285714285714,-31,8
"new.1841",2022-02-12,"LONDON",-24,-9,-9,-26,-11,2,-24.2857142857143,-8.42857142857143,-6.85714285714286,-34.7142857142857,-32.2857142857143,8.28571428571429
"new.1761",2022-02-13,"LONDON",-25,-16,-27,-28,-11,3,-24,-8.71428571428571,-8,-35,-33.5714285714286,8.42857142857143
"new.1802",2022-02-14,"LONDON",-14,-1,9,-39,-47,11,-23.2857142857143,-8.57142857142857,-6.14285714285714,-35,-34.7142857142857,8.42857142857143
"new.1803",2022-02-15,"LONDON",-29,-15,-22,-40,-47,12,-26,-11.1428571428571,-12.5714285714286,-37.2857142857143,-36.7142857142857,9.71428571428571
"new.1764",2022-02-16,"LONDON",-24,-9,-4,-39,-46,11,-26.7142857142857,-11.5714285714286,-16,-37.8571428571429,-37,10
"new.1765",2022-02-17,"LONDON",-21,-5,11,-37,-45,10,-27.2857142857143,-11.5714285714286,-16.2857142857143,-38.5714285714286,-37,10
"new.1766",2022-02-18,"LONDON",-45,-23,-46,-52,-50,19,-29,-12.2857142857143,-18,-38.8571428571429,-36,10
"new.2156",2022-02-19,"LONDON",-29,-12,-33,-30,-13,4,-28.4285714285714,-11,-15.1428571428571,-38.1428571428571,-34.7142857142857,9.57142857142857
"new.2157",2022-02-20,"LONDON",-29,-16,-29,-33,-11,3,-28.5714285714286,-10.5714285714286,-14.2857142857143,-37.5714285714286,-33.2857142857143,9.28571428571429
"new.2167",2022-02-21,"LONDON",-26,-6,-3,-41,-40,11,-29.1428571428571,-11,-17.5714285714286,-37.2857142857143,-32,9.28571428571429
"new.2160",2022-02-22,"LONDON",-25,-6,-2,-35,-38,9,-26.1428571428571,-8.14285714285714,-10.7142857142857,-34.5714285714286,-29.8571428571429,7.85714285714286
"new.2161",2022-02-23,"LONDON",-25,-6,2,-35,-36,9,-24.7142857142857,-7.42857142857143,-5.85714285714286,-33.2857142857143,-29.2857142857143,7.42857142857143
